"date","Dólar","Salario_Minimo","Reservas_Internacionais","Selic","IPCA"
"2009-11-01",5.7688,465,236660,8.75,0.41
"2010-01-01",5.7688,510,240484,8.75,0.75
"2010-05-01",5.7688,510,249846,9.5,0.43
"2010-08-01",5.7688,510,261320,10.75,0.04
"2011-01-01",5.7688,540,297696,10.75,0.83
"2011-05-01",5.7688,545,333017,12,0.47
"2011-10-01",5.7688,545,352928,12,0.43
"2012-01-01",5.7688,622,355075,11,0.56
"2012-04-01",5.7688,622,374272,9.75,0.64
"2012-05-01",5.7688,622,372409,9,0.36
"2012-07-01",5.7688,622,376154,8.5,0.43
"2012-09-01",5.7688,622,378726,7.5,0.57
"2012-12-01",5.7688,622,373147,7.25,0.79
"2013-01-01",5.7688,678,373417,7.25,0.86
"2013-05-01",5.7688,678,374417,7.5,0.37
"2013-06-01",5.7688,678,369402,8,0.26
"2013-09-01",5.7688,678,368654,9,0.35
"2013-12-01",5.7688,678,358808,10,0.92
"2014-01-01",5.7688,724,360936,10,0.55
"2014-02-01",5.7688,724,362691,10.5,0.69
"2014-03-01",5.7688,724,363914,10.75,0.92
"2014-05-01",5.7688,724,368752,11,0.46
"2014-06-01",5.7688,724,373516,11,0.4
"2014-11-01",5.7688,724,375426,11.25,0.51
"2015-01-01",5.7688,788,361767,11.75,1.24
"2015-02-01",5.7688,788,362547,12.25,1.22
"2015-03-01",5.7688,788,362744,12.25,1.32
"2015-05-01",5.7688,788,366647,13.25,0.74
"2015-08-01",5.7688,788,368159,14.25,0.22
"2015-11-01",5.7688,788,357016,14.25,1.01
"2016-01-01",5.7688,880,357507,14.25,1.27
"2016-05-01",5.7688,880,363447,14.25,0.78
"2016-10-01",5.7688,880,367528,14.25,0.26
"2017-01-01",5.7688,937,367708,13.75,0.38
"2017-04-01",5.7688,937,374945,12.25,0.14
"2017-05-01",5.7688,937,376491,11.25,0.31
"2017-07-01",5.7688,937,381029,10.25,0.24
"2017-10-01",5.7688,937,380351,8.25,0.42
"2018-01-01",5.7688,954,375701,7,0.29
"2018-04-01",5.7688,954,379979,6.5,0.22
"2018-05-01",5.7688,954,382549,6.5,0.4
"2018-07-01",5.7688,954,379444,6.5,0.33
"2018-09-01",5.7688,954,380738,6.5,0.48
"2018-12-01",5.7688,954,374715,6.5,0.15
"2019-01-01",5.7688,998,376984,6.5,0.32
"2019-05-01",5.7688,998,386162,6.5,0.13
"2019-06-01",5.7688,998,388092,6.5,0.01
"2019-09-01",5.7688,998,376434,6,-0.04
"2019-12-01",5.7688,998,356884,5,1.15
"2020-01-01",5.7688,1039,359394,4.5,0.21
"2020-02-01",5.7688,1045,362460,4.5,0.25
"2020-03-01",5.7688,1045,343165,4.25,0.07
"2020-05-01",5.7688,1045,345706,3.75,-0.38
"2020-08-01",5.7688,1045,356092,2.25,0.24
"2020-11-01",5.7688,1045,356004,2,0.89
"2021-01-01",5.7688,1100,355416,2,0.25
"2021-05-01",5.7688,1100,353448,2.75,0.83
"2021-08-01",5.7688,1100,370395,4.25,0.87
"2022-01-01",5.7688,1212,358398,9.25,0.54
"2022-03-01",5.7688,1212,353169,10.75,1.62
"2022-05-01",5.7688,1212,346415,11.75,0.47
"2022-10-01",5.7688,1212,325546,13.75,0.59
"2023-01-01",5.7688,1302,331122,13.75,0.53
"2023-04-01",5.7688,1302,345725,13.75,0.61
"2023-05-01",5.7688,1320,343489,13.75,0.23
"2023-07-01",5.7688,1320,345476,13.75,0.12
"2023-10-01",5.7688,1320,340247,12.75,0.24
"2024-01-01",5.7688,1412,355066,11.75,0.42
"2024-05-01",5.7688,1412,355560,10.75,0.46
"2024-06-01",5.7688,1412,357827,10.5,0.21
"2024-09-01",5.7688,1412,372016,10.5,0.44
"2024-12-01",5.7688,1412,329730,11.25,0.52
"2025-01-01",5.7688,1518,328303,12.25,0.16
"2025-02-01",5.7688,1518,332508,13.25,0.16
"2025-03-01",5.7688,1518,332508,13.25,0.16
"1999-03-06",5.7688,1518,332508,45,0.16
"1999-03-07",5.7688,1518,332508,45,0.16
"1999-03-13",5.7688,1518,332508,45,0.16
"1999-03-14",5.7688,1518,332508,45,0.16
"1999-03-20",5.7688,1518,332508,45,0.16
"1999-03-21",5.7688,1518,332508,45,0.16
"1999-03-27",5.7688,1518,332508,42,0.16
"1999-03-28",5.7688,1518,332508,42,0.16
"1999-04-02",5.7688,1518,332508,42,0.16
"1999-04-03",5.7688,1518,332508,42,0.16
"1999-04-04",5.7688,1518,332508,42,0.16
"1999-04-10",5.7688,1518,332508,39.5,0.16
"1999-04-11",5.7688,1518,332508,39.5,0.16
"1999-04-17",5.7688,1518,332508,34,0.16
"1999-04-18",5.7688,1518,332508,34,0.16
"1999-04-21",5.7688,1518,332508,34,0.16
"1999-04-24",5.7688,1518,332508,34,0.16
"1999-04-25",5.7688,1518,332508,34,0.16
"1999-05-02",5.7688,1518,332508,32,0.16
"1999-05-08",5.7688,1518,332508,32,0.16
"1999-05-09",5.7688,1518,332508,32,0.16
"1999-05-15",5.7688,1518,332508,27,0.16
"1999-05-16",5.7688,1518,332508,27,0.16
"1999-05-22",5.7688,1518,332508,23.5,0.16
"1999-05-23",5.7688,1518,332508,23.5,0.16
"1999-05-29",5.7688,1518,332508,23.5,0.16
"1999-05-30",5.7688,1518,332508,23.5,0.16
"1999-06-03",5.7688,1518,332508,23.5,0.16
"1999-06-05",5.7688,1518,332508,23.5,0.16
"1999-06-06",5.7688,1518,332508,23.5,0.16
"1999-06-12",5.7688,1518,332508,22,0.16
"1999-06-13",5.7688,1518,332508,22,0.16
"1999-06-19",5.7688,1518,332508,22,0.16
"1999-06-20",5.7688,1518,332508,22,0.16
"1999-06-26",5.7688,1518,332508,21,0.16
"1999-06-27",5.7688,1518,332508,21,0.16
"1999-07-03",5.7688,1518,332508,21,0.16
"1999-07-04",5.7688,1518,332508,21,0.16
"1999-07-10",5.7688,1518,332508,21,0.16
"1999-07-11",5.7688,1518,332508,21,0.16
"1999-07-17",5.7688,1518,332508,21,0.16
"1999-07-18",5.7688,1518,332508,21,0.16
"1999-07-24",5.7688,1518,332508,21,0.16
"1999-07-25",5.7688,1518,332508,21,0.16
"1999-07-31",5.7688,1518,332508,19.5,0.16
"1999-08-07",5.7688,1518,332508,19.5,0.16
"1999-08-08",5.7688,1518,332508,19.5,0.16
"1999-08-14",5.7688,1518,332508,19.5,0.16
"1999-08-15",5.7688,1518,332508,19.5,0.16
"1999-08-21",5.7688,1518,332508,19.5,0.16
"1999-08-22",5.7688,1518,332508,19.5,0.16
"1999-08-28",5.7688,1518,332508,19.5,0.16
"1999-08-29",5.7688,1518,332508,19.5,0.16
"1999-09-04",5.7688,1518,332508,19.5,0.16
"1999-09-05",5.7688,1518,332508,19.5,0.16
"1999-09-07",5.7688,1518,332508,19.5,0.16
"1999-09-11",5.7688,1518,332508,19.5,0.16
"1999-09-12",5.7688,1518,332508,19.5,0.16
"1999-09-18",5.7688,1518,332508,19.5,0.16
"1999-09-19",5.7688,1518,332508,19.5,0.16
"1999-09-25",5.7688,1518,332508,19,0.16
"1999-09-26",5.7688,1518,332508,19,0.16
"1999-10-02",5.7688,1518,332508,19,0.16
"1999-10-03",5.7688,1518,332508,19,0.16
"1999-10-09",5.7688,1518,332508,19,0.16
"1999-10-10",5.7688,1518,332508,19,0.16
"1999-10-12",5.7688,1518,332508,19,0.16
"1999-10-16",5.7688,1518,332508,19,0.16
"1999-10-17",5.7688,1518,332508,19,0.16
"1999-10-23",5.7688,1518,332508,19,0.16
"1999-10-24",5.7688,1518,332508,19,0.16
"1999-10-30",5.7688,1518,332508,19,0.16
"1999-10-31",5.7688,1518,332508,19,0.16
"1999-11-02",5.7688,1518,332508,19,0.16
"1999-11-06",5.7688,1518,332508,19,0.16
"1999-11-07",5.7688,1518,332508,19,0.16
"1999-11-13",5.7688,1518,332508,19,0.16
"1999-11-14",5.7688,1518,332508,19,0.16
"1999-11-15",5.7688,1518,332508,19,0.16
"1999-11-20",5.7688,1518,332508,19,0.16
"1999-11-21",5.7688,1518,332508,19,0.16
"1999-11-27",5.7688,1518,332508,19,0.16
"1999-11-28",5.7688,1518,332508,19,0.16
"1999-12-04",5.7688,1518,332508,19,0.16
"1999-12-05",5.7688,1518,332508,19,0.16
"1999-12-11",5.7688,1518,332508,19,0.16
"1999-12-12",5.7688,1518,332508,19,0.16
"1999-12-18",5.7688,1518,332508,19,0.16
"1999-12-19",5.7688,1518,332508,19,0.16
"1999-12-25",5.7688,1518,332508,19,0.16
"1999-12-26",5.7688,1518,332508,19,0.16
"2000-01-02",5.7688,1518,332508,19,0.16
"2000-01-08",5.7688,1518,332508,19,0.16
"2000-01-09",5.7688,1518,332508,19,0.16
"2000-01-15",5.7688,1518,332508,19,0.16
"2000-01-16",5.7688,1518,332508,19,0.16
"2000-01-22",5.7688,1518,332508,19,0.16
"2000-01-23",5.7688,1518,332508,19,0.16
"2000-01-29",5.7688,1518,332508,19,0.16
"2000-01-30",5.7688,1518,332508,19,0.16
"2000-02-05",5.7688,1518,332508,19,0.16
"2000-02-06",5.7688,1518,332508,19,0.16
"2000-02-12",5.7688,1518,332508,19,0.16
"2000-02-13",5.7688,1518,332508,19,0.16
"2000-02-19",5.7688,1518,332508,19,0.16
"2000-02-20",5.7688,1518,332508,19,0.16
"2000-02-26",5.7688,1518,332508,19,0.16
"2000-02-27",5.7688,1518,332508,19,0.16
"2000-03-04",5.7688,1518,332508,19,0.16
"2000-03-05",5.7688,1518,332508,19,0.16
"2000-03-06",5.7688,1518,332508,19,0.16
"2000-03-07",5.7688,1518,332508,19,0.16
"2000-03-11",5.7688,1518,332508,19,0.16
"2000-03-12",5.7688,1518,332508,19,0.16
"2000-03-18",5.7688,1518,332508,19,0.16
"2000-03-19",5.7688,1518,332508,19,0.16
"2000-03-25",5.7688,1518,332508,19,0.16
"2000-03-26",5.7688,1518,332508,19,0.16
"2000-04-02",5.7688,1518,332508,18.5,0.16
"2000-04-08",5.7688,1518,332508,18.5,0.16
"2000-04-09",5.7688,1518,332508,18.5,0.16
"2000-04-15",5.7688,1518,332508,18.5,0.16
"2000-04-16",5.7688,1518,332508,18.5,0.16
"2000-04-21",5.7688,1518,332508,18.5,0.16
"2000-04-22",5.7688,1518,332508,18.5,0.16
"2000-04-23",5.7688,1518,332508,18.5,0.16
"2000-04-29",5.7688,1518,332508,18.5,0.16
"2000-04-30",5.7688,1518,332508,18.5,0.16
"2000-05-06",5.7688,1518,332508,18.5,0.16
"2000-05-07",5.7688,1518,332508,18.5,0.16
"2000-05-13",5.7688,1518,332508,18.5,0.16
"2000-05-14",5.7688,1518,332508,18.5,0.16
"2000-05-20",5.7688,1518,332508,18.5,0.16
"2000-05-21",5.7688,1518,332508,18.5,0.16
"2000-05-27",5.7688,1518,332508,18.5,0.16
"2000-05-28",5.7688,1518,332508,18.5,0.16
"2000-06-03",5.7688,1518,332508,18.5,0.16
"2000-06-04",5.7688,1518,332508,18.5,0.16
"2000-06-10",5.7688,1518,332508,18.5,0.16
"2000-06-11",5.7688,1518,332508,18.5,0.16
"2000-06-17",5.7688,1518,332508,18.5,0.16
"2000-06-18",5.7688,1518,332508,18.5,0.16
"2000-06-22",5.7688,1518,332508,17.5,0.16
"2000-06-24",5.7688,1518,332508,17.5,0.16
"2000-06-25",5.7688,1518,332508,17.5,0.16
"2000-07-02",5.7688,1518,332508,17.5,0.16
"2000-07-08",5.7688,1518,332508,17.5,0.16
"2000-07-09",5.7688,1518,332508,17.5,0.16
"2000-07-15",5.7688,1518,332508,17,0.16
"2000-07-16",5.7688,1518,332508,17,0.16
"2000-07-22",5.7688,1518,332508,16.5,0.16
"2000-07-23",5.7688,1518,332508,16.5,0.16
"2000-07-29",5.7688,1518,332508,16.5,0.16
"2000-07-30",5.7688,1518,332508,16.5,0.16
"2000-08-05",5.7688,1518,332508,16.5,0.16
"2000-08-06",5.7688,1518,332508,16.5,0.16
"2000-08-12",5.7688,1518,332508,16.5,0.16
"2000-08-13",5.7688,1518,332508,16.5,0.16
"2000-08-19",5.7688,1518,332508,16.5,0.16
"2000-08-20",5.7688,1518,332508,16.5,0.16
"2000-08-26",5.7688,1518,332508,16.5,0.16
"2000-08-27",5.7688,1518,332508,16.5,0.16
"2000-09-02",5.7688,1518,332508,16.5,0.16
"2000-09-03",5.7688,1518,332508,16.5,0.16
"2000-09-07",5.7688,1518,332508,16.5,0.16
"2000-09-09",5.7688,1518,332508,16.5,0.16
"2000-09-10",5.7688,1518,332508,16.5,0.16
"2000-09-16",5.7688,1518,332508,16.5,0.16
"2000-09-17",5.7688,1518,332508,16.5,0.16
"2000-09-23",5.7688,1518,332508,16.5,0.16
"2000-09-24",5.7688,1518,332508,16.5,0.16
"2000-09-30",5.7688,1518,332508,16.5,0.16
"2000-10-07",5.7688,1518,332508,16.5,0.16
"2000-10-08",5.7688,1518,332508,16.5,0.16
"2000-10-12",5.7688,1518,332508,16.5,0.16
"2000-10-14",5.7688,1518,332508,16.5,0.16
"2000-10-15",5.7688,1518,332508,16.5,0.16
"2000-10-21",5.7688,1518,332508,16.5,0.16
"2000-10-22",5.7688,1518,332508,16.5,0.16
"2000-10-28",5.7688,1518,332508,16.5,0.16
"2000-10-29",5.7688,1518,332508,16.5,0.16
"2000-11-02",5.7688,1518,332508,16.5,0.16
"2000-11-04",5.7688,1518,332508,16.5,0.16
"2000-11-05",5.7688,1518,332508,16.5,0.16
"2000-11-11",5.7688,1518,332508,16.5,0.16
"2000-11-12",5.7688,1518,332508,16.5,0.16
"2000-11-15",5.7688,1518,332508,16.5,0.16
"2000-11-18",5.7688,1518,332508,16.5,0.16
"2000-11-19",5.7688,1518,332508,16.5,0.16
"2000-11-25",5.7688,1518,332508,16.5,0.16
"2000-11-26",5.7688,1518,332508,16.5,0.16
"2000-12-02",5.7688,1518,332508,16.5,0.16
"2000-12-03",5.7688,1518,332508,16.5,0.16
"2000-12-09",5.7688,1518,332508,16.5,0.16
"2000-12-10",5.7688,1518,332508,16.5,0.16
"2000-12-16",5.7688,1518,332508,16.5,0.16
"2000-12-17",5.7688,1518,332508,16.5,0.16
"2000-12-23",5.7688,1518,332508,15.75,0.16
"2000-12-24",5.7688,1518,332508,15.75,0.16
"2000-12-25",5.7688,1518,332508,15.75,0.16
"2000-12-30",5.7688,1518,332508,15.75,0.16
"2000-12-31",5.7688,1518,332508,15.75,0.16
"2001-01-06",5.7688,1518,332508,15.75,0.16
"2001-01-07",5.7688,1518,332508,15.75,0.16
"2001-01-13",5.7688,1518,332508,15.75,0.16
"2001-01-14",5.7688,1518,332508,15.75,0.16
"2001-01-20",5.7688,1518,332508,15.25,0.16
"2001-01-21",5.7688,1518,332508,15.25,0.16
"2001-01-27",5.7688,1518,332508,15.25,0.16
"2001-01-28",5.7688,1518,332508,15.25,0.16
"2001-02-03",5.7688,1518,332508,15.25,0.16
"2001-02-04",5.7688,1518,332508,15.25,0.16
"2001-02-10",5.7688,1518,332508,15.25,0.16
"2001-02-11",5.7688,1518,332508,15.25,0.16
"2001-02-17",5.7688,1518,332508,15.25,0.16
"2001-02-18",5.7688,1518,332508,15.25,0.16
"2001-02-24",5.7688,1518,332508,15.25,0.16
"2001-02-25",5.7688,1518,332508,15.25,0.16
"2001-02-26",5.7688,1518,332508,15.25,0.16
"2001-02-27",5.7688,1518,332508,15.25,0.16
"2001-03-03",5.7688,1518,332508,15.25,0.16
"2001-03-04",5.7688,1518,332508,15.25,0.16
"2001-03-10",5.7688,1518,332508,15.25,0.16
"2001-03-11",5.7688,1518,332508,15.25,0.16
"2001-03-17",5.7688,1518,332508,15.25,0.16
"2001-03-18",5.7688,1518,332508,15.25,0.16
"2001-03-24",5.7688,1518,332508,15.75,0.16
"2001-03-25",5.7688,1518,332508,15.75,0.16
"2001-03-31",5.7688,1518,332508,15.75,0.16
"2001-04-07",5.7688,1518,332508,15.75,0.16
"2001-04-08",5.7688,1518,332508,15.75,0.16
"2001-04-13",5.7688,1518,332508,15.75,0.16
"2001-04-14",5.7688,1518,332508,15.75,0.16
"2001-04-15",5.7688,1518,332508,15.75,0.16
"2001-04-21",5.7688,1518,332508,16.25,0.16
"2001-04-22",5.7688,1518,332508,16.25,0.16
"2001-04-28",5.7688,1518,332508,16.25,0.16
"2001-04-29",5.7688,1518,332508,16.25,0.16
"2001-05-05",5.7688,1518,332508,16.25,0.16
"2001-05-06",5.7688,1518,332508,16.25,0.16
"2001-05-12",5.7688,1518,332508,16.25,0.16
"2001-05-13",5.7688,1518,332508,16.25,0.16
"2001-05-19",5.7688,1518,332508,16.25,0.16
"2001-05-20",5.7688,1518,332508,16.25,0.16
"2001-05-26",5.7688,1518,332508,16.75,0.16
"2001-05-27",5.7688,1518,332508,16.75,0.16
"2001-06-02",5.7688,1518,332508,16.75,0.16
"2001-06-03",5.7688,1518,332508,16.75,0.16
"2001-06-09",5.7688,1518,332508,16.75,0.16
"2001-06-10",5.7688,1518,332508,16.75,0.16
"2001-06-14",5.7688,1518,332508,16.75,0.16
"2001-06-16",5.7688,1518,332508,16.75,0.16
"2001-06-17",5.7688,1518,332508,16.75,0.16
"2001-06-23",5.7688,1518,332508,18.25,0.16
"2001-06-24",5.7688,1518,332508,18.25,0.16
"2001-06-30",5.7688,1518,332508,18.25,0.16
"2001-07-07",5.7688,1518,332508,18.25,0.16
"2001-07-08",5.7688,1518,332508,18.25,0.16
"2001-07-14",5.7688,1518,332508,18.25,0.16
"2001-07-15",5.7688,1518,332508,18.25,0.16
"2001-07-21",5.7688,1518,332508,19,0.16
"2001-07-22",5.7688,1518,332508,19,0.16
"2001-07-28",5.7688,1518,332508,19,0.16
"2001-07-29",5.7688,1518,332508,19,0.16
"2001-08-04",5.7688,1518,332508,19,0.16
"2001-08-05",5.7688,1518,332508,19,0.16
"2001-08-11",5.7688,1518,332508,19,0.16
"2001-08-12",5.7688,1518,332508,19,0.16
"2001-08-18",5.7688,1518,332508,19,0.16
"2001-08-19",5.7688,1518,332508,19,0.16
"2001-08-25",5.7688,1518,332508,19,0.16
"2001-08-26",5.7688,1518,332508,19,0.16
"2001-09-02",5.7688,1518,332508,19,0.16
"2001-09-07",5.7688,1518,332508,19,0.16
"2001-09-08",5.7688,1518,332508,19,0.16
"2001-09-09",5.7688,1518,332508,19,0.16
"2001-09-15",5.7688,1518,332508,19,0.16
"2001-09-16",5.7688,1518,332508,19,0.16
"2001-09-22",5.7688,1518,332508,19,0.16
"2001-09-23",5.7688,1518,332508,19,0.16
"2001-09-29",5.7688,1518,332508,19,0.16
"2001-09-30",5.7688,1518,332508,19,0.16
"2001-10-06",5.7688,1518,332508,19,0.16
"2001-10-07",5.7688,1518,332508,19,0.16
"2001-10-12",5.7688,1518,332508,19,0.16
"2001-10-13",5.7688,1518,332508,19,0.16
"2001-10-14",5.7688,1518,332508,19,0.16
"2001-10-20",5.7688,1518,332508,19,0.16
"2001-10-21",5.7688,1518,332508,19,0.16
"2001-10-27",5.7688,1518,332508,19,0.16
"2001-10-28",5.7688,1518,332508,19,0.16
"2001-11-02",5.7688,1518,332508,19,0.16
"2001-11-03",5.7688,1518,332508,19,0.16
"2001-11-04",5.7688,1518,332508,19,0.16
"2001-11-10",5.7688,1518,332508,19,0.16
"2001-11-11",5.7688,1518,332508,19,0.16
"2001-11-15",5.7688,1518,332508,19,0.16
"2001-11-17",5.7688,1518,332508,19,0.16
"2001-11-18",5.7688,1518,332508,19,0.16
"2001-11-24",5.7688,1518,332508,19,0.16
"2001-11-25",5.7688,1518,332508,19,0.16
"2001-12-02",5.7688,1518,332508,19,0.16
"2001-12-08",5.7688,1518,332508,19,0.16
"2001-12-09",5.7688,1518,332508,19,0.16
"2001-12-15",5.7688,1518,332508,19,0.16
"2001-12-16",5.7688,1518,332508,19,0.16
"2001-12-22",5.7688,1518,332508,19,0.16
"2001-12-23",5.7688,1518,332508,19,0.16
"2001-12-25",5.7688,1518,332508,19,0.16
"2001-12-29",5.7688,1518,332508,19,0.16
"2001-12-30",5.7688,1518,332508,19,0.16
"2002-01-05",5.7688,1518,332508,19,0.16
"2002-01-06",5.7688,1518,332508,19,0.16
"2002-01-12",5.7688,1518,332508,19,0.16
"2002-01-13",5.7688,1518,332508,19,0.16
"2002-01-19",5.7688,1518,332508,19,0.16
"2002-01-20",5.7688,1518,332508,19,0.16
"2002-01-26",5.7688,1518,332508,19,0.16
"2002-01-27",5.7688,1518,332508,19,0.16
"2002-02-02",5.7688,1518,332508,19,0.16
"2002-02-03",5.7688,1518,332508,19,0.16
"2002-02-09",5.7688,1518,332508,19,0.16
"2002-02-10",5.7688,1518,332508,19,0.16
"2002-02-11",5.7688,1518,332508,19,0.16
"2002-02-12",5.7688,1518,332508,19,0.16
"2002-02-16",5.7688,1518,332508,19,0.16
"2002-02-17",5.7688,1518,332508,19,0.16
"2002-02-23",5.7688,1518,332508,18.75,0.16
"2002-02-24",5.7688,1518,332508,18.75,0.16
"2002-03-02",5.7688,1518,332508,18.75,0.16
"2002-03-03",5.7688,1518,332508,18.75,0.16
"2002-03-09",5.7688,1518,332508,18.75,0.16
"2002-03-10",5.7688,1518,332508,18.75,0.16
"2002-03-16",5.7688,1518,332508,18.75,0.16
"2002-03-17",5.7688,1518,332508,18.75,0.16
"2002-03-23",5.7688,1518,332508,18.5,0.16
"2002-03-24",5.7688,1518,332508,18.5,0.16
"2002-03-29",5.7688,1518,332508,18.5,0.16
"2002-03-30",5.7688,1518,332508,18.5,0.16
"2002-03-31",5.7688,1518,332508,18.5,0.16
"2002-04-06",5.7688,1518,332508,18.5,0.16
"2002-04-07",5.7688,1518,332508,18.5,0.16
"2002-04-13",5.7688,1518,332508,18.5,0.16
"2002-04-14",5.7688,1518,332508,18.5,0.16
"2002-04-20",5.7688,1518,332508,18.5,0.16
"2002-04-21",5.7688,1518,332508,18.5,0.16
"2002-04-27",5.7688,1518,332508,18.5,0.16
"2002-04-28",5.7688,1518,332508,18.5,0.16
"2002-05-04",5.7688,1518,332508,18.5,0.16
"2002-05-05",5.7688,1518,332508,18.5,0.16
"2002-05-11",5.7688,1518,332508,18.5,0.16
"2002-05-12",5.7688,1518,332508,18.5,0.16
"2002-05-18",5.7688,1518,332508,18.5,0.16
"2002-05-19",5.7688,1518,332508,18.5,0.16
"2002-05-25",5.7688,1518,332508,18.5,0.16
"2002-05-26",5.7688,1518,332508,18.5,0.16
"2002-05-30",5.7688,1518,332508,18.5,0.16
"2002-06-02",5.7688,1518,332508,18.5,0.16
"2002-06-08",5.7688,1518,332508,18.5,0.16
"2002-06-09",5.7688,1518,332508,18.5,0.16
"2002-06-15",5.7688,1518,332508,18.5,0.16
"2002-06-16",5.7688,1518,332508,18.5,0.16
"2002-06-22",5.7688,1518,332508,18.5,0.16
"2002-06-23",5.7688,1518,332508,18.5,0.16
"2002-06-29",5.7688,1518,332508,18.5,0.16
"2002-06-30",5.7688,1518,332508,18.5,0.16
"2002-07-06",5.7688,1518,332508,18.5,0.16
"2002-07-07",5.7688,1518,332508,18.5,0.16
"2002-07-13",5.7688,1518,332508,18.5,0.16
"2002-07-14",5.7688,1518,332508,18.5,0.16
"2002-07-20",5.7688,1518,332508,18,0.16
"2002-07-21",5.7688,1518,332508,18,0.16
"2002-07-27",5.7688,1518,332508,18,0.16
"2002-07-28",5.7688,1518,332508,18,0.16
"2002-08-03",5.7688,1518,332508,18,0.16
"2002-08-04",5.7688,1518,332508,18,0.16
"2002-08-10",5.7688,1518,332508,18,0.16
"2002-08-11",5.7688,1518,332508,18,0.16
"2002-08-17",5.7688,1518,332508,18,0.16
"2002-08-18",5.7688,1518,332508,18,0.16
"2002-08-24",5.7688,1518,332508,18,0.16
"2002-08-25",5.7688,1518,332508,18,0.16
"2002-08-31",5.7688,1518,332508,18,0.16
"2002-09-07",5.7688,1518,332508,18,0.16
"2002-09-08",5.7688,1518,332508,18,0.16
"2002-09-14",5.7688,1518,332508,18,0.16
"2002-09-15",5.7688,1518,332508,18,0.16
"2002-09-21",5.7688,1518,332508,18,0.16
"2002-09-22",5.7688,1518,332508,18,0.16
"2002-09-28",5.7688,1518,332508,18,0.16
"2002-09-29",5.7688,1518,332508,18,0.16
"2002-10-05",5.7688,1518,332508,18,0.16
"2002-10-06",5.7688,1518,332508,18,0.16
"2002-10-12",5.7688,1518,332508,18,0.16
"2002-10-13",5.7688,1518,332508,18,0.16
"2002-10-19",5.7688,1518,332508,21,0.16
"2002-10-20",5.7688,1518,332508,21,0.16
"2002-10-26",5.7688,1518,332508,21,0.16
"2002-10-27",5.7688,1518,332508,21,0.16
"2002-11-02",5.7688,1518,332508,21,0.16
"2002-11-03",5.7688,1518,332508,21,0.16
"2002-11-09",5.7688,1518,332508,21,0.16
"2002-11-10",5.7688,1518,332508,21,0.16
"2002-11-15",5.7688,1518,332508,21,0.16
"2002-11-16",5.7688,1518,332508,21,0.16
"2002-11-17",5.7688,1518,332508,21,0.16
"2002-11-23",5.7688,1518,332508,22,0.16
"2002-11-24",5.7688,1518,332508,22,0.16
"2002-11-30",5.7688,1518,332508,22,0.16
"2002-12-07",5.7688,1518,332508,22,0.16
"2002-12-08",5.7688,1518,332508,22,0.16
"2002-12-14",5.7688,1518,332508,22,0.16
"2002-12-15",5.7688,1518,332508,22,0.16
"2002-12-21",5.7688,1518,332508,25,0.16
"2002-12-22",5.7688,1518,332508,25,0.16
"2002-12-25",5.7688,1518,332508,25,0.16
"2002-12-28",5.7688,1518,332508,25,0.16
"2002-12-29",5.7688,1518,332508,25,0.16
"2003-01-04",5.7688,1518,332508,25,0.16
"2003-01-05",5.7688,1518,332508,25,0.16
"2003-01-11",5.7688,1518,332508,25,0.16
"2003-01-12",5.7688,1518,332508,25,0.16
"2003-01-18",5.7688,1518,332508,25,0.16
"2003-01-19",5.7688,1518,332508,25,0.16
"2003-01-25",5.7688,1518,332508,25.5,0.16
"2003-01-26",5.7688,1518,332508,25.5,0.16
"2003-02-02",5.7688,1518,332508,25.5,0.16
"2003-02-08",5.7688,1518,332508,25.5,0.16
"2003-02-09",5.7688,1518,332508,25.5,0.16
"2003-02-15",5.7688,1518,332508,25.5,0.16
"2003-02-16",5.7688,1518,332508,25.5,0.16
"2003-02-22",5.7688,1518,332508,26.5,0.16
"2003-02-23",5.7688,1518,332508,26.5,0.16
"2003-03-02",5.7688,1518,332508,26.5,0.16
"2003-03-03",5.7688,1518,332508,26.5,0.16
"2003-03-04",5.7688,1518,332508,26.5,0.16
"2003-03-08",5.7688,1518,332508,26.5,0.16
"2003-03-09",5.7688,1518,332508,26.5,0.16
"2003-03-15",5.7688,1518,332508,26.5,0.16
"2003-03-16",5.7688,1518,332508,26.5,0.16
"2003-03-22",5.7688,1518,332508,26.5,0.16
"2003-03-23",5.7688,1518,332508,26.5,0.16
"2003-03-29",5.7688,1518,332508,26.5,0.16
"2003-03-30",5.7688,1518,332508,26.5,0.16
"2003-04-05",5.7688,1518,332508,26.5,0.16
"2003-04-06",5.7688,1518,332508,26.5,0.16
"2003-04-12",5.7688,1518,332508,26.5,0.16
"2003-04-13",5.7688,1518,332508,26.5,0.16
"2003-04-18",5.7688,1518,332508,26.5,0.16
"2003-04-19",5.7688,1518,332508,26.5,0.16
"2003-04-20",5.7688,1518,332508,26.5,0.16
"2003-04-21",5.7688,1518,332508,26.5,0.16
"2003-04-26",5.7688,1518,332508,26.5,0.16
"2003-04-27",5.7688,1518,332508,26.5,0.16
"2003-05-03",5.7688,1518,332508,26.5,0.16
"2003-05-04",5.7688,1518,332508,26.5,0.16
"2003-05-10",5.7688,1518,332508,26.5,0.16
"2003-05-11",5.7688,1518,332508,26.5,0.16
"2003-05-17",5.7688,1518,332508,26.5,0.16
"2003-05-18",5.7688,1518,332508,26.5,0.16
